Human_Label_Index,Human_Label,Machine_Label_Index,Machine_Label,Bubble_size,Concept_Indices
0,Cabin Feature,0,Cabin Feature,16,[10; 11; 12; 13; 14; 15; 16; 17; 18; 19; 20; 21; 22; 23; 24; 25]
5,Map,5,Map,4,[34; 35; 36; 37]
6,Misc,6,Misc,4,[38; 39; 40; 41]
4,Robot,4,Robot,5,[42; 43; 44; 45; 46]
2,Apps,2,Apps,9,[1; 2; 3; 4; 5; 6; 7; 8; 9]
1,Wearable Device,1,Wearable Device,14,[47; 48; 49; 50; 51; 52; 53; 54; 55; 56; 57; 58; 59; 60]
3,Cabin Function,3,Cabin Function,8,[26; 27; 28; 29; 30; 31; 32; 33]
